actorId,name,birthYear
nm8072655,Marcelo Barcelo,
nm8175508,Emma Perez-Trevino,
nm8178775,David Bell,
nm8223791,Manju Pathrose,1986
nm8294079,Saskia de Melo Dillais,
nm8381609,Helia Imany,
nm8398350,Heidrun Pfeil,
nm8412661,Brave Williams,
nm8419930,Hayal Köseoglu,1992
nm8470426,Lidiya Kopina,1984
nm8471120,Anto Boros,
nm8509765,Ron Gitt,
nm8531116,Kabir,
nm8531954,Nora La Pantera,
nm8554087,Fermin Martín,
nm8674786,Gisella Anastasia,
nm8719768,Yassine Essabar,
nm8730008,Scott Britton,
nm8730563,Frank Corbiserie,
nm8777950,Jan Nedbal,1990
nm8798374,Sharni Tapako Brown,
nm8802963,Yoriko Angeline,2002
nm8814208,Nicholas George Castle,
nm8819372,Nurullah Celebi,
nm8854447,Mark Sequeira,
nm8862370,Sabby Suri,
nm8871557,Onur Yaprakçi,
nm8897788,Claire Kennedy,
nm8907709,Mikhail Avstreykh,
nm8956050,Trevor Holder,
nm8962705,Daouda Diakhaté,
nm8969293,Patrick A. Sova,1980
nm9010459,Faustino Bojorquez,
nm9011010,Ahmet Süha Çagrici,
nm9040593,Dylan Flashner,1994
nm9062741,Wataru Nishida,
nm9139519,Makenzie Erikson,
nm9160004,Andreea Diac,
nm9218406,Vanessa Conlon,
nm9219502,Kalyani Priyadarshan,1993
nm9239964,Mikaela Moody,
nm9240162,Phil Sawyer,
nm9251636,Saqi,
nm9252018,Lola Petticrew,1995
nm9311744,Tekin Ezgütekin,1984
nm9321612,Aghniny Haque,1997
nm9349197,Dillon Adam,
nm9378508,Chengyang Jiang,
nm9397915,Kara Komer,
nm9404262,India Everett,1992
nm9417739,Yusi Chen,1996
nm9434833,Mark Gerics,
nm9483653,Richard Chuang,
nm9495449,Yael Finkel,
nm9503471,Ameesha Kavindi,
nm9532877,Mark Nester,2003
nm9574820,Katerina Matveeva,1992
nm9613101,Amy Emanuele,
nm9660620,Rifat Kanpara,
nm9670502,Havon Baraka,
nm9678153,Lotfollah Seifi,
nm9767414,Shivaji Raja,
nm9787727,Natara Easter,
nm9803346,Bisola Aiyeola,
nm9812639,Zoë Cunningham,
nm9818976,Ekkta bp Singh,
nm9830760,Jack Dawson,
nm9844470,Joachim Cruise,
nm9904692,Jesse Braswell,
nm9910291,Teresa L. Bullock,
nm9942955,Maria Patino,
nm9964315,Yinka Davies,
nm0000208,Molly Ringwald,1968
nm0000286,Stephen Baldwin,1966
nm0004539,Vanessa Williams,1963
nm0025879,Kati Andai,1948
nm0033843,John Arcilla,1966
nm0034330,Fabián Arenillas,1964
nm0039596,Ashokan,1961
nm0044445,Chiyonosuke Azuma,1926
nm0046424,Veerle Baetens,1978
nm0047011,Xuexian Bai,1928
nm0080248,Santhana Bharathi,1970
nm0084908,Edda Björgvinsdóttir,1952
nm0097088,Erik Borner,1967
nm0105013,Walker Brandt,
nm0107573,Eve Brent,1929
nm0116670,Antonino Bruschetta,1962
nm0134016,Vince Canlas,
nm0142808,Diego Casale,1971
nm0144213,Kevin Cassidy,
nm0155401,Hsiao-hsuan Chen,1970
nm0158207,Anthony Chisholm,1943
nm0173585,Muriel Combeau,
nm0194136,Svetozar Cvetković,1958
nm0194271,Suzanne Cyr,
nm0241049,Josh Duhamel,1972
nm0266077,Sandra Faleiro,1972
nm0269800,Erra Fazira,1974
nm0274704,Veronica Ferres,
nm0284717,Malini Fonseka,1949
nm0286570,Shahrokh Foroutanian,
nm0287544,Renan Fosforoglu,1914
nm0297686,Tatsuya Fuji,1941
nm0305334,Manolo García,
nm0305447,Stênio Garcia,1933
nm0354490,Takaya Hashi,1952
nm0373573,Liam Heffernan,
nm0379782,Hans Hernke,1981
nm0385179,Björn Ingi Hilmarsson,1962
nm0387519,Janne Heltberg,1981
nm0406373,Michalis Iatropoulos,1965
nm0410160,Andrea Irvine,1967
nm0410965,Tatsuya Ishiguro,1911
nm0410987,Yūjirō Ishihara,1934
nm0411733,Ryūsei Itō,
nm0412819,Masako Izumi,1947
nm0415185,Ted Jacques,1912
nm0417309,Dubbing Janaki,
nm0419560,Mark Jax,
nm0422639,Wenli Jiang,1969
nm0434553,Mariko Kaga,1943
nm0438463,Anil Kapoor,1956
nm0439421,Lasse Karkjärvi,1958
nm0440590,Ilyas Kashmiri,1925
nm0441161,Reiko Kataoka,1971
nm0441574,Yôko Katsuragi,1930
nm0442951,Seizaburô Kawazu,1908
nm0453584,King Kong Lee,1981
nm0456507,Laura Kirk,
nm0457506,Machiko Kitagawa,
nm0468491,Lehel Kovács,1982
nm0468773,Heidi Kozak Haddad,
nm0471447,Ramya Krishnan,1970
nm0474919,Vijaya Kumaratunga,1945
nm0477209,Aaron Kwok,1965
nm0481185,Natália Lage,1978
nm0481591,Jean-Michel Lahmi,
nm0522205,Sam Louwyck,1966
nm0524011,Loes Luca,1953
nm0524591,Judi Evans,1964
nm0524807,Judith Lucy,1968
nm0546091,Dominic Marcus,
nm0559607,Kayo Matsuo,1943
nm0602131,Irene Moors,1967
nm0619247,Yasuko Nagazumi,1943
nm0619870,Reza Naji,
nm0620186,Masako Nakamura,
nm0626938,Margret Neuhaus,1930
nm0633121,Kip Niven,1945
nm0687625,Glenn Plummer,1961
nm0708613,Ezio Ramos,1936
nm0710601,Rekha Rao,
nm0733625,Stefania Rocca,1971
nm0738396,Jean-Marie Rollin,
nm0740535,Stephen Root,
nm0741629,Reva Rose,1936
nm0754681,Stefano Sabelli,
nm0756503,Kayoko Saijô,
nm0757087,Maaya Sakamoto,1980
nm0762942,Asao Sano,1925
nm0764598,Sapna Sappu,1980
nm0766316,Kōtarō Satomi,1936
nm0766470,Sathyaraj,1954
nm0767929,Suzanne Savoy,
nm0769177,Vincent Scarito,
nm0799111,Emília Silvestre,1959
nm0831127,András Stohl,1967
nm0847204,Toyo Takahashi,1903
nm0847439,Minami Takayama,1964
nm0848768,Akiko Tamura,1905
nm0865372,Yukiko Todoroki,1917
nm0870384,Thomas Trabacchi,1965
nm0882769,Tony V.,
nm0882943,Sonia Vachon,
nm0906723,Ayako Wakao,1933
nm0916884,Flip Webster,
nm0933810,Marie Wilson,1916
nm0939443,Surasak Wongthai,
nm0943079,Daniel Wu,1974
nm0946198,Giorgos Giannopoulos,1960
nm0946852,Galina Yatskina,1944
nm0949107,Kyoko Yoshizawa,1954
nm0949210,Michaël Youn,1973
nm0955496,Lixin Zhao,1968
nm0956938,Stanislav Zindulka,1932
nm0998142,Hediyeh Tehrani,1972
nm1001625,Renji Panicker,1958
nm10023022,Shacolby Shentell,
nm10047916,Syukri,
nm10074396,Anh Tu,
nm1007581,Manobala,1953
nm10079481,Erin Mei-Ling Stuart,
nm1009405,Sunshine Dizon,1983
nm10130200,Susan Sameh,
nm10154768,Johanna Juliethe,
nm10201411,Andrew Cawley,
nm1024317,Simon Ferrante,
nm1026163,Kelton Pell,
nm10264206,Grace Becerra,
nm10266986,Shaher Al Qurashi,
nm10269274,Mohammed Althaf,1996
nm10271724,Amedeo Andreozzi,
nm10273095,Arun Mandola,
nm10277005,Dilip Dave,
nm10278576,Austin Bender,
nm10278987,Faolain Bobersky,
nm10282225,Carolina Esmoris,
nm10282594,Reagan Merritt,
nm10284553,Bianca Rolff,
nm10292396,Brandon Gamble,
nm10293523,Francesco Bellani,
nm10295662,Alexander Melach,
nm1030209,Hiroshi Imaizumi,
nm10303425,Paige Barlow,
nm10305299,James Wilson,
nm10306452,Thejas Perumanna,
nm10308174,Jaime Aguirre,
nm10308175,Asun Aldaz,
nm10312041,Harith Wasala,
nm10312404,Ibrahim Eldaly,
nm10317264,Baris Ayhan,
nm10322370,Anna Stern,
nm10322427,Makenzie Anyce,
nm10323692,Supushpa Bhatta,
nm1033328,Nosratolah Vahdat,1925
nm10333630,Alexandr Galanskov,
nm10337377,Rahoul Dutt,
nm10338576,Gregory Goldman,
nm10339743,Sheetal Gaikwad,
nm10340008,Mukta Karandikar,
nm10342540,Juana Mari Roldan,
nm10342546,Toñi Jimenez,
nm10344704,María José Sosa Abaca,
nm10347846,Huiying Li,
nm10347944,Cindy Driggers,
nm10348165,Yuka Komori,
nm10350260,Abdullah Al-Khedher,
nm10358004,Ica Naga,1961
nm10362195,Price Clark,
nm10364424,Christian Gill,
nm10364552,Chisa Hasegawa,
nm10364893,Danila Karmalin,
nm10366932,Yashvit Sancheti,
nm10369308,Abiola Dupuy,
nm10372273,Amneris Treco,
nm10373761,Tyler Dane,
nm1037433,Rick Danford,
nm10377914,Te-Hung Kuan,
nm10378900,Robb Gee,
nm10381407,Mysha,
nm10385069,Patricia Nabakooza,
nm10387663,Jim Green,
nm10390412,Michelle Allen,
nm10392023,Gagit Bista,
nm10396878,Julien Mercier Daniel,
nm10402100,Kenny Litvack,
nm10407098,Matteo DiPrima,
nm1041076,Hilda Oates,1925
nm10413846,Shinohara Michiyo,
nm10414472,Gen Kusumi,
nm10421641,Jerome Kurnia,1994
nm10423990,Jason Dela Cruz,
nm10428103,Abel Báguena,
nm10430010,Semse Gürses,
nm10430740,Eri Hama,
nm10433340,Abbas Fassi-Fihri,
nm10433995,Bruno Signer,
nm10440587,Tanuuj Shrivasttava,
nm10448186,Sao Xob Moua,
nm10449335,Daniella Angelotti,
nm10449336,Eric Belhassen,
nm10457229,Keisuke Higashi,1995
nm10459414,Sampson Anderson,
nm1045948,Zoren Legaspi,
nm10461999,Marco Baeza,
nm10464081,Jie Zha,
nm10469272,Nadine Waworuntu,
nm10474377,Kaustubh Diwan,
nm10474793,Julianne Tan,
nm10476629,Cyrus Madden,
nm10477840,Kwanjeera Buakong,
nm10479195,Jacob Gonzales,
nm10484958,Roshan Jayasundara,
nm10489529,Hero,
nm10490905,Fadika Royandi,
nm10491031,Moustapha Oumarou,
nm10493823,Junji Yamashita,
nm10498893,Dev Pinnaduwa,
nm10503928,Farah Dinga,
nm10505427,Nandkishor Gore,
nm10506105,Ann-Katrin Karlsson Kindborn,
nm10506336,Fariba Ajam,
nm10508458,Denis Beaubien,
nm10511286,Michael Joseph Delaney,
nm10511710,Lou Anne Legal,
nm10512316,Ethel Flores,
nm10514471,Giorgio Belli,
nm10519167,Charlie Shine,
nm10519306,Alessio Freitas,
nm10519530,B.B. Gorô,
nm10519683,Paris Janea,
nm10522456,Drei Roxas,
nm10523596,Zajia Nadal,
nm10527335,Jesús María Espinosa,
nm10527795,Sunerah Binte Kamal,
nm10531606,Lisa Lucas,
nm10531654,Prabu Revolusi,
nm10532866,Isaac Caldiero,
nm10551730,Pasquale Lioi,
nm10648721,Steve Shackleton,
nm10661903,Chiki el de la Vaina,
nm10675716,Manu Jose,
nm10676624,Erika Gregersen,
nm10683292,Sivadas Kannur,
nm10695917,Chloe Mikala,
nm10700972,Ushbebe Comedian,
nm10703308,Le Giang,
nm10706678,Mushtaq Khaan,
nm10711391,Daniel Warner,2001
nm10723889,J.C. Patterson,
nm10760760,Jayquan Lewis,2000
nm1078628,Frédérique Bel,1975
nm10794176,Ganesh Bhat,
nm10804501,Lizzy Edgecomb,
nm1080768,Keith Arthur Bolden,
nm10813433,Swetha Bharadwaj,
nm10827610,Seung-tae Baek,
nm10830028,John Mathews,
nm1084879,Abdessalem Bacchouch,
nm10851760,Miguel Rocha,
nm10871664,Sandeep Chatterjee,
nm10877611,Bruno Antione,
nm1089900,Martina Gusmán,1978
nm1091259,Mohammad Sadiq,
nm10924248,Lottie Cuerden,
nm10935352,Catie McNama,
nm10963282,Prabhu Bhatt,
nm1096466,Mahmoud El Gendy,1945
nm10967911,Theresa Cannistraci-Farrell,
nm1099597,Radha Ravi,
nm11004104,Madhvenndra Jhaa,
nm11004620,Rajesh Nanaware,
nm11004909,Fiacre Bindala,
nm11006398,Léo Lévy,
nm1101898,Maxime Lefrançois,
nm1101910,Chuck Liddell,1969
nm11025972,Anil,
nm11051909,Brooklyn Letexier-Hart,
nm11152652,Ernest Marsh,
nm11163514,Henriette Laursen,
nm11205874,Agnese Robaldo,
nm11314356,Ho-sun Im,
nm11389897,Annie van Huyssteen,
nm11426885,Lalana R. Arya,
nm11484891,Prabanchan,
nm11506715,Alberto Cattán,
nm11647252,Shengdi Wang,2010
nm11663253,Marion Castel,
nm11663345,Brianna,
nm11777607,Suhartini,
nm11778043,Tobías Findling Prado,
nm1184348,Dariush Asadzade,1923
nm11910231,Angel Mthimkhulu,
nm1194281,Andrea Del Rosario,
nm11982834,Cyril Basilée,
nm1203515,Long Mejia,
nm12097326,Yessica Gálvez,
nm1210776,Robert Seethaler,1968
nm12175870,Rahul,
nm1221047,Keegan-Michael Key,1971
nm1221172,Loloq,1958
nm12239802,Josiah Bennetone,
nm1226419,Atsushi Watanabe,1898
nm1230844,Narain,1979
nm12328075,Masood Akhtar,1940
nm12377881,Macedonia Alexis,
nm12385549,Soham Bodas,
nm12435107,Alexander Panin,1987
nm12482560,Marlee Gala,
nm12498795,Amanna Agu,
nm1253795,Xiaojian Xu,
nm12552633,Jawad Zemmar,
nm12665628,Mahmoud Maysara Elsaraj,
nm1269796,Mahendra Perera,
nm1270037,David Rott,1977
nm1276384,Youbin Li,
nm12798893,Valerie Spencer,
nm12798896,Michael Weinstein,
nm12822819,Julian Helmes,
nm1290912,Lela Anggraini,
nm13023905,Preethi Alluri,
nm1320827,Randall Park,
nm1321097,Lisa Roumain,
nm13326221,Ahmed Magdy Emara,1999
nm13361752,Lametria Jackson,
nm13414100,Magdalena Bozovic,
nm1341442,Tom Wheatley,
nm1356465,Martine Schambacher,
nm1357627,Ana Kostovska,1963
nm13736108,Terry Donavon,
nm13883408,Reiko Kitayama,
nm1403631,Kôhei Takeda,1986
nm14277167,Tuangno,
nm1450561,José Concepción Macías,
nm14829971,Steve Austin Cerda,
nm1486821,Usman Hassim,
nm15135803,Makayla Hampton,
nm1524874,Magdalena Rózczka,1978
nm1552768,Maali Zayed,1953
nm15551773,Minami Arioka,
nm15601332,Tommy Hindley,
nm1560660,Sriranjani,1971
nm15739660,Zumrud Hasanov,
nm1579661,Ada Ameh,1974
nm1617087,Eddie Pang,
nm1617208,Enraku Sanyutei,1933
nm1631269,Chloë Grace Moretz,1997
nm16393672,Bjarki Freyr Hafdal Björgvinsson,
nm1662481,Yaoko Kaitani,
nm1665465,Masaharu Tanaka,
nm1682799,Tomasz Kot,1977
nm1687568,Vincenzo Ferrera,
nm1699058,Murat Prosçiler,1975
nm16995873,Majid Fallah,
nm1702463,Hossein Fallah,
nm1702868,Jisshu Sengupta,1977
nm1708851,Michiko Ikuno,
nm17199309,Cauê Miranda,
nm1725848,Joe Anderson,1982
nm1728878,Dilek Serbest,1981
nm1734877,Kikutarō Onoe,1907
nm1748821,Harriet Toompere,1975
nm1782128,Masako Yasumoto,
nm1782153,Gbenga Akinnagbe,1978
nm1792604,Anoop Menon,1976
nm1813913,Zaki Youssef,1979
nm1839955,Alban Lenoir,1980
nm1855370,Harihar Sharma,
nm1859988,McKinley Freeman,1973
nm1868832,Finnur Arnar Arnarson,
nm1876129,Agustina Muñoz,
nm1881003,Sergey Rublev,
nm1890585,Mire Aika,
nm1910857,Marta Nieto,1982
nm1911033,Chris Margetis,
nm1944869,Thomas Karallus,
nm1947809,Marcelo Flores,1975
nm1968466,Bik-Kin Ho,1919
nm1972850,Ryan Salzwedel,
nm2016157,Artemis Pebdani,
nm2028004,Ry Barrett,
nm2028753,Ondrej Habinak,
nm2068826,Sheena Halili,1987
nm2097479,Ioachim Ciobanu,
nm2098884,Letícia Birkheuer,1979
nm2111833,Megan Henry,
nm2176152,Tyler Hollinger,
nm2215307,Pablo Astiazarán,
nm2227434,Shahram Haghighat Doost,
nm2241427,Suraj Venjaramoodu,1976
nm2295540,Natalie Morales,
nm2325602,Louise Linton,1980
nm2339451,Thalita Carauta,
nm2348319,Dan Balcaban,1980
nm2371196,Fala Chen,
nm2373232,Evangeline Neuhart,
nm2385880,Fujiko Tachibana,
nm2399591,Harudanji Katsura,1930
nm2445705,Diana Leeson,
nm2506048,Will Strong,
nm2534638,Michael Abbott Jr.,
nm2563547,William White,
nm2568198,Vic Cicuta,
nm2590072,Avishkar Darvhekar,
nm2597881,Soham Chakraborty,1984
nm2637686,Mia Ehrnrooth,1987
nm2644871,Milena Tscharntke,1996
nm2656503,Kyôko Yoshine,1997
nm2668139,Yasmani Guerrero,
nm2682461,Unique Priscilla,1970
nm2686231,Jessy Mendiola,1992
nm2700567,Norlia Ghani,
nm2766068,Jamie Lynn Concepcion,
nm2775078,Sean Ramey,
nm2791162,Evelyn Santos,
nm2792699,Esmail Shirazi,
nm2797756,Evan Jonigkeit,1983
nm2809577,Jenny Slate,1982
nm2815281,Vitaliy Kishchenko,1964
nm2834294,Giuseppe Schillaci,
nm2837860,Paul Romero,
nm2838294,Susantha Chandramali,1964
nm2840660,Mathieu Nicourt,
nm2843037,Alexandra Stamler,
nm2895992,Johnny Revilla,
nm2955232,Renn Kiriyama,1985
nm2960333,Sulekha Talwalkar,
nm2961216,Kamka Tocinovski,1979
nm3011132,Kai Inowaki,1995
nm3047613,Emyr Gibson,
nm3059813,Atli Óskar Fjalarsson,
nm3083581,Ayako Kimura,
nm3109156,David Rossetti,
nm3127378,Farid Yazdani,
nm3157157,David Labrava,1962
nm3181771,Abhay Mahajan,1989
nm3190460,Ondrej Hraska,
nm3203476,Reiji Tsumura,
nm3221054,Nadeem Baig,1941
nm3238945,Stacie Stocker,
nm3239768,Markus Kiefer,
nm3267600,Carmina Elizabeth,
nm3272130,Ashwini Ekbote,1972
nm3286930,Luke Sorge,
nm3303293,Antonio Rubio,
nm3339194,Martina Schöne-Radunski,1986
nm3359107,Jeet,1978
nm3380189,Sami Ameziane,
nm3387680,Ryu Kohata,1976
nm3391296,Steve Girard,
nm3391699,Bérangère McNeese,1989
nm3408936,Akihiko Nagano,
nm3444244,Priyanka Nair,1985
nm3482676,Sanpei Hayashiya,1925
nm3573977,Hannah Barlow,
nm3575147,Mrunmayee Deshpande,1988
nm3582612,Julie Ann Earls,
nm3616347,Roger Letizia,
nm3641538,Natasha Estrada,
nm3668024,Adipati Dolken,
nm3700767,Massimo Dobrovic,
nm3713413,Biju Badajena,
nm3780453,Soy Kroon,1995
nm3794513,Andrés Salas,
nm3847554,John Dumelo,
nm3861603,Lee Hunter,1985
nm3872839,T.J. Power,
nm3874902,Ibrahim Jammal,
nm3876657,Yasuko Mita,
nm3968703,Pierre Bourdaud,
nm3996747,Tadahisa Fujimura,
nm4006608,Chloe Pirrie,1987
nm4015380,Srinivas Avasarala,1984
nm4044551,Nathan McMullen,
nm4046605,Conner Mckenzy,
nm4103924,Simone Borrelli,1985
nm4143935,Dharmajan Bolgatty,
nm4160584,Lili Farhadpour,1961
nm4161154,Ben Sinclair,1984
nm4161453,Paul Anthony Sonnier Jr.,1986
nm4190695,Camilo Carmona,
nm4209388,Mireia Rey,1983
nm4223773,Javier De Pietro,1987
nm4224918,Henk Bres,
nm4249606,Grzegorz Falkowski,1972
nm4271961,Sara Arjun,2005
nm4273618,Angela Duggins,
nm4300711,Nina Carlin,
nm4363155,Brent Brozek,
nm4425773,Alencier Ley Lopez,1965
nm4427913,Josef Mlekuz,
nm4439079,Georgi Tenev,
nm4464298,Abraham Jurado,
nm4470184,Carmen Bsaibes,1989
nm4472514,Bostjan Sovec,
nm4616554,Carlito Olivero,
nm4624730,Kirby Howell-Baptiste,
nm4638702,Oleg Sikirinskiy,
nm4649341,Jun Miyazaki,
nm4667740,Francois Legrand,
nm4680774,Keke Soeryo,
nm4705505,Lyubov Aksyonova,1990
nm4710099,Sudev Nair,1985
nm4731433,Vijaya Nandasiri,1944
nm4745013,Olaf Marchwicki,2003
nm4763789,Yang Xiao,1980
nm4825006,Emily Morris,
nm4833672,Tamara Berry,
nm4834207,Shih-Feng Lo,1968
nm4869921,Masaki Naitô,1981
nm4902848,Abdulemam Abdullah,1947
nm4906331,Demy,1991
nm4942285,Magda Nour El-Din,1959
nm4947538,Minami Hamabe,2000
nm4978650,Marc Weiss,
nm4997973,Tommie Grabiec,
nm5018360,Swasika Vijay,1991
nm5021384,Tann R. Noh,
nm5028453,Ali Vafadar,
nm5111263,Lior Soroka,
nm5149048,Xinyi Zhang,
nm5180960,Django Schrevens,
nm5205279,Ririne Sasano,
nm5208289,Eduardo Losan,
nm5220421,Ayu Matsuura,2001
nm5223603,Sabri Ahmad,
nm5240345,Lynn,
nm5241523,Xiaochuan Li,
nm5257813,Semra Alper,
nm5267231,Prathamesh Parab,1993
nm5420078,John Charles Dickson,
nm5421394,Kira Caple,
nm5451481,Courtney Grant,
nm5454914,Arjuna Kamalanath,
nm5469428,Keith Powers,1992
nm5478867,László Branko Breiding,
nm5480083,Polina Pushkaruk,1991
nm5520724,Nondinii Chatterjee,
nm5521949,Forrest Whaley,1994
nm5551753,Shashi Wijendra,
nm5563698,Emily Lim,
nm5576978,Ravi Janghu,
nm5577677,Catherine Fisher,
nm5584344,Yahya Abdul-Mateen II,1986
nm5617255,Rita Kara,
nm5636087,Raymund C. King,
nm5653715,Grace McKissick,
nm5680617,Sakurao Kasumi,
nm5727890,Adam Nourou,
nm5795985,Zul Ariffin,1986
nm5799334,Brianna Ferris,
nm5800073,Madhu Hegde,
nm5852449,Joju George,1978
nm5871653,Anouk de Pater,
nm5888489,Vishal Dave,
nm5890975,Dhruva Sarja,1988
nm5908646,Jeremy Ogre Amos,
nm5932580,Sonia Sarkar Dey,
nm5958776,Marc Ma,1979
nm5961385,Melha Bedia,
nm5969644,Andreas Mossberg,
nm6020570,Pamela De León,
nm6037662,Anusuya,
nm6038328,Isabella Kai,2006
nm6100884,Emre Kizilirmak,1983
nm6117670,Mayur Bhatkar,
nm6160361,Sôma Saitô,1991
nm6181975,Susan O'Doherty,
nm6186834,Boy Iman,
nm6205905,Emily Carding,
nm6218754,Melis Tüzüngüç,1994
nm6228292,David Anghel,
nm6229747,Tharuka Wanniarachchi,
nm6287665,Layla Dawn,
nm6297251,Michelle Coda,
nm6314578,Maria McCormick,
nm6387949,Michael Bullard,
nm6419815,Manan Desai,1987
nm6420055,Shiva Khosro Mehr,
nm6464840,Jazmine Casey,
nm6603449,Arisa Kiyoto,
nm6608434,Kate Kilcoyne,
nm6623474,Hayato Sano,1998
nm6630514,Tennyson Cooray,1952
nm6632634,Tina Lynn Turner,
nm6649988,Harish Uthaman,1982
nm6651023,Ümit Bülent Dinçer,
nm6661432,Edward Chu,2009
nm6675440,Lily-Rose Depp,1999
nm6692547,Damon Da,
nm6694718,Oabnithi Wiwattanawarang,
nm6736924,Branko Perisic,
nm6774674,Natalia Bonifacci,
nm6793636,Yuma Uchida,1992
nm6819140,Jenny Howard,
nm6871471,Amber Wegner,
nm6874234,Emanuele Arioli,1988
nm7004946,Mauricio Morales,
nm7030324,Sôsuke Yamamoto,
nm7034023,Minxy Monroe,
nm7037517,Amy Lancaster,
nm7045326,Caro Darman,
nm7059964,John Love,
nm7064349,Ana Carmen Leon,
nm7064837,Airik Ace,
nm7111158,Nirup Bhandari,1984
nm7131255,Moemi Katayama,1990
nm7193305,Carson White,
nm7327824,Danube Hermosillo,
nm7351991,Emma Ricks,
nm7385597,Peppe Barile,
nm7402559,Ulises Puiggrós,
nm7420809,Jack Parr,
nm7449940,Lei Zhang,
nm7573741,Dino Lee,1993
nm7619400,Emanuel Blom,
nm7632532,Mary Chukwu,
nm7642065,Darien Asian,
nm7704744,Hilary Agostini,
nm7736730,Seden Seda,
nm7756094,Vinh Anh Ho,
nm7819450,Sinem Karel Gürtekin,1994
nm7837420,Amanda Bailey,
nm7846777,Madison Graves,
nm7860012,Shahidul Amin,
nm7887725,Fionn Whitehead,1997
nm7929688,Marius Marx,
nm7970056,Banipal Shoomoon,
nm7977475,Maciej Musialowski,1993
nm7984132,Erna Brezinová,1957
nm7992092,Erdag Yenel,1986
nm8001323,Wil Lewis,
nm8014084,Klara Mucci,
nm8015611,Maria Júlia Lima,
nm8084987,Regina Temir-Bulat,
nm8211152,Nelli Juusela,
nm8358493,Mark Samson,1956
nm8412146,Sony Voodoo,
nm8413691,Travis Cure,
nm8467479,Jeff Alpert,
nm8557211,Morten Hee Andersen,1991
nm8613028,Alejandro Durán,
nm8616359,Taha Sönmezışık,2006
nm8664914,Leonor Baioneta,
nm8674239,Yukine Sakuragi,1994
nm8839252,Michael Otteson,
nm8846708,Samira Carvalho Bento,
nm8863067,Alexandra Floras-Matic,
nm8886654,Richard Rennie,1985
nm8924712,May Owen,
nm8932774,Jeremy Chan,1981
nm8934443,April Warren,
nm9045377,Shawn D. White,
nm9047565,Kom I.,
nm9069975,Kimmo Kylliö,
nm9078230,Sabine Thun,
nm9090068,Justin Derickson,
nm9091751,Alan Benbow,
nm9103034,Pari Elavazhagan,
nm9106640,Maximilian Pekrul,1989
nm9129160,Anastasia Mirabelle,
nm9144786,Tate Dewey,
nm9152854,Fifi Anicah,
nm9159694,Sophia Alongi,
nm9171701,Bilal Ahamad Bhagat,
nm9187009,Yidan Zhang,
nm9206815,Eduardo Cupi,
nm9240678,Larry Strong,
nm9269363,Eardley Wedamuni,
nm9299062,Gab Lagman,
nm9303326,Sonny Jordan,
nm9352468,Candace Clift,
nm9382865,Grant Owens,
nm9382866,Thaddeus Harold,
nm9397304,Sangeetha Bhat,
nm9399872,Briana Elle Jones,
nm9408069,Hyacinth Wijeratne,1946
nm9433045,Sofia Osorio,
nm9503481,Dhammika Pushpakumara,
nm9513875,Kasuni Kavindi Fernando,
nm9515235,Chen Chen,
nm9588650,Dane Larsen,
nm9614890,Aysan Hadad,
nm9615498,Dominik Maiser,
nm9627094,Sarah Levitch,1999
nm9632998,Naosheen Ahmed,
nm9664746,Stephen Damian,
nm9706424,Mahesh Achanta,
nm9734377,Isaac Lobé-Lebel,
nm9739063,Marcus Liberato,
nm9786539,Doguhan Kabadayi,2001
nm9787164,Austin Copps,
nm9797923,Yuya Hirata,1993
nm9802079,Faith Nolan,
nm9820652,Kha Nhu,
nm9837054,Jessi Winston,
nm9864487,Federico J. Arioni,
nm9986065,Matthew Lee Anderson,
nm0000096,Gillian Anderson,1968
nm0000195,Bill Murray,1950
nm0000491,John Leguizamo,1960
nm0000982,Josh Brolin,1968
nm0001194,Jeff Fahey,1952
nm0001507,Cheech Marin,1946
nm0001671,Diana Rigg,1938
nm0001720,Ivan Sergei,1971
nm0001803,Danny Trejo,1944
nm0005171,Angus Macfadyen,1963
nm0006820,Aleks Paunovic,1969
nm0015145,Halit Akçatepe,1938
nm0018080,Aki Aleong,1934
nm0021373,Morgan Alling,1968
nm0021734,Gila Almagor,1939
nm0030280,Annapoorna,1948
nm0030329,Eve Annenberg,
nm0032669,Shamim Ara,1938
nm0039226,John Ashton,1948
nm0051812,Kôtarô Bandô,1911
nm0062509,Eden Bautista,
nm0066583,Mark Beesley,
nm0084270,Angelo Bison,
nm0100653,Tatyana Bovkalova,1959
nm0108287,Jordana Brewster,1980
nm0147636,Pier Maria Cecchini,1957
nm0150495,Judith Magre,1926
nm0162502,Luís Miguel Cintra,1949
nm0183504,Clare Coulter,1942
nm0186099,Rob Craine,1967
nm0196375,Parvin Dabas,1974
nm0214860,Raffaello Degruttola,
nm0217819,Kylie Delre,
nm0239294,Ellen Dubin,
nm0252880,Nour El-Sherif,1946
nm0256861,Ken'ichi Endō,1961
nm0264179,Laura May,
nm0265795,Hala Fakher,1946
nm0269831,Paul Faßnacht,1949
nm0284036,Renée Fokker,1961
nm0297891,Kanbi Fujiyama,1929
nm0308039,Louis Garrel,1983
nm0316306,Xavier Giannoli,1970
nm0346619,Jagannath Guha,
nm0347276,Duarte Guimarães,1978
nm0348856,Vladimir Gusev,1958
nm0352195,Peter Haber,1952
nm0353717,Masato Hagiwara,1971
nm0356017,Rebecca Hall,1982
nm0356448,Dieter Hallervorden,1935
