actorId,pagerank,degree,weightedDegree,community
nm0056817,0.948678,9,9,226
nm1812637,0.906011,9,9,111
nm0896631,0.906011,9,9,111
nm0057843,0.906011,9,9,111
nm0419354,0.93787,9,9,33
nm0389384,0.93787,9,9,33
nm0361526,0.93787,9,9,33
nm3128068,0.882889,9,9,142
nm4073165,0.882889,9,9,142
nm6219447,0.882889,9,9,142
nm8115265,1.0,9,9,229
nm0446228,1.0,9,9,229
nm1335581,0.890329,9,9,11
nm9505536,0.919857,9,9,118
nm1386893,0.919857,9,9,118
nm3447958,0.905679,9,9,36
nm4225981,0.905679,9,9,36
nm4724320,0.905679,9,9,36
nm10363321,0.887113,9,9,36
nm10714047,0.887113,9,9,36
nm5961385,0.905679,9,9,36
nm10331657,1.0,9,9,232
nm10331661,1.0,9,9,232
nm0562953,1.0,9,9,232
nm2446184,1.0,9,9,232
nm0066583,1.0,9,9,232
nm0030135,0.860946,9,9,169
nm8916615,0.934321,9,9,30
nm4047802,0.934321,9,9,30
nm0129648,0.934321,9,9,30
nm0144336,0.934321,9,9,30
nm10786231,0.934321,9,9,30
nm1823114,0.934321,9,9,30
nm1968793,0.934321,9,9,30
nm10743072,0.915172,9,9,152
nm1922254,1.693288,18,18,152
nm0046977,1.0,9,9,109
nm10395997,1.0,9,9,238
nm9320393,1.0,9,9,238
nm9432583,1.0,9,9,238
nm10395999,1.0,9,9,238
nm0159040,1.0,9,9,238
nm1687017,0.891901,9,9,110
nm10465367,0.901911,9,9,110
nm3803873,0.927846,9,9,240
nm9071117,0.927846,9,9,240
nm10365866,0.927846,9,9,240
nm0710601,0.92796,9,9,19
nm7410978,0.831944,9,9,13
nm2516110,1.554806,18,18,13
nm0505323,0.92796,9,9,19
nm13154959,1.0,9,9,242
nm13154954,1.0,9,9,242
nm13154982,1.0,9,9,242
nm7318397,0.949921,9,9,244
nm0296982,1.0,9,9,247
nm0491426,1.0,9,9,247
nm1042825,1.0,9,9,14
nm2933542,0.901547,9,9,33
nm0475336,0.901547,9,9,33
nm0717709,0.901547,9,9,33
nm1714868,0.811728,9,9,11
nm0838520,0.866429,9,9,11
nm5977236,0.893972,9,9,851
nm6340767,0.866429,9,9,11
nm10568841,0.818755,9,9,11
nm13216512,0.818393,9,9,11
nm1521381,1.500091,17,18,1341
nm4734130,0.893972,9,9,851
nm1419300,0.769785,9,9,11
nm3164927,0.866429,9,9,11
nm6323449,0.866429,9,9,11
nm7023816,0.893972,9,9,851
nm0151189,1.0,9,9,249
nm10339443,0.935099,9,9,19
nm8149850,0.935099,9,9,19
nm10339444,0.935099,9,9,19
nm7584343,1.0,9,9,250
nm0080438,1.0,9,9,250
nm1031854,1.0,9,9,251
nm4790249,0.915769,9,9,180
nm0202674,0.891356,9,9,180
nm1454326,0.943792,9,9,1
nm1728821,0.943792,9,9,1
nm1415962,0.915172,9,9,124
nm0787921,0.915172,9,9,124
nm0082731,0.915172,9,9,124
nm4010532,0.948073,9,9,6
nm1367730,0.850609,9,9,11
nm0052532,0.846274,9,9,11
nm6432419,0.850609,9,9,11
nm0913097,0.850609,9,9,11
nm5078537,0.850609,9,9,11
nm0714739,0.890006,9,9,3
nm0892704,1.0,9,9,255
nm0939925,1.0,9,9,255
nm1463376,1.0,9,9,255
nm0309839,1.0,9,9,255
nm1041076,1.0,9,9,255
nm2081232,0.956853,9,9,151
nm10368338,0.956853,9,9,151
nm8961972,0.956853,9,9,151
nm0089597,0.956853,9,9,151
nm0235960,0.956853,9,9,256
nm0470901,1.0,9,9,258
nm0596440,1.0,9,9,258
nm0837098,1.0,9,9,258
nm2099367,1.0,9,9,259
nm9099952,1.0,9,9,260
nm7015080,1.0,9,9,260
nm4972453,1.684875,18,18,3
nm0169531,1.0,9,9,150
nm4307810,1.0,9,9,150
nm0296161,1.0,9,9,150
nm0689829,0.956853,9,9,264
nm3208951,0.956853,9,9,264
nm0093294,0.956853,9,9,264
nm11589233,1.0,9,9,265
nm0169558,1.0,9,9,265
nm0218741,1.0,9,9,265
nm0281387,1.0,9,9,265
nm0093671,1.0,9,9,265
nm0928296,0.90858,9,9,55
nm8510546,0.90858,9,9,55
nm1351206,1.690955,18,18,55
nm0093872,0.90858,9,9,55
nm2095779,0.943593,9,9,220
nm0691937,0.943593,9,9,220
nm1253955,0.943593,9,9,220
nm2518338,1.70719,18,18,220
nm1446056,1.0,9,9,266
nm6694718,1.0,9,9,266
nm4228706,1.0,9,9,266
nm0840305,1.0,9,9,267
nm0186099,1.0,9,9,267
nm15840795,1.0,9,9,267
nm0095696,1.0,9,9,267
nm3627683,1.0,9,9,162
nm2501554,1.0,9,9,268
nm0579159,1.0,9,9,268
nm15449941,1.0,9,9,268
nm0097088,1.0,9,9,268
nm4804147,1.0,9,9,269
nm2127350,1.0,9,9,270
nm5952104,1.0,9,9,270
nm10679063,1.0,9,9,270
nm10384356,1.517766,15,18,563
nm9854340,0.827411,9,9,271
nm0133713,0.933955,9,9,36
nm1745762,1.0,9,9,62
nm0107531,0.897379,9,9,21
nm1725848,1.621443,18,18,21
nm7712734,0.897379,9,9,21
nm0351422,0.808777,9,9,195
nm1492496,0.808777,9,9,195
nm0440202,3.946778,46,54,402
nm0951307,0.872067,9,9,195
nm0359181,0.872067,9,9,195
nm5267819,0.872067,9,9,195
nm1905413,0.906317,9,9,11
nm4823334,1.634675,18,18,11
nm7478548,0.881839,9,9,11
nm8941741,0.881839,9,9,11
nm0856872,1.0,9,9,96
nm10524722,1.0,9,9,275
nm0148516,1.0,9,9,275
nm0229585,0.927569,9,9,276
nm1798317,0.956853,9,9,277
nm9430215,0.956853,9,9,277
nm10678594,0.948678,9,9,163
nm4152381,0.9098,9,9,59
nm0322513,0.897379,9,9,21
nm1340370,1.594346,18,18,21
nm2851789,0.861119,9,9,21
nm0295704,1.0,9,9,278
nm7979856,1.0,9,9,278
nm10298353,1.0,9,9,279
nm1527250,1.0,9,9,279
nm0005438,0.933975,9,9,3
nm0170559,1.0,9,9,282
nm16024610,1.0,9,9,282
nm0424302,1.0,9,9,282
nm1617964,1.636193,18,18,55
nm1524874,0.930135,9,9,55
nm0115711,0.930135,9,9,55
nm0161607,2.266376,26,27,329
nm0276758,0.843114,9,9,55
nm4110469,0.843114,9,9,55
nm0489783,1.0,9,9,228
nm3696993,1.0,9,9,228
nm3172796,0.939526,9,9,33
nm1666855,0.939526,9,9,33
nm13206225,1.0,9,9,47
nm1268478,1.0,9,9,47
nm0118600,1.0,9,9,47
nm7755666,0.921881,9,9,226
nm4715046,0.921881,9,9,226
nm0276724,1.0,9,9,286
nm6172403,1.0,9,9,286
nm10877188,1.0,9,9,287
nm0897510,1.0,9,9,215
nm10337831,0.898679,9,9,103
nm8526671,0.943427,9,9,36
nm1163659,0.943427,9,9,36
nm3104312,0.943427,9,9,36
nm10218782,1.0,9,9,291
nm16022818,0.938757,9,9,3
nm3856284,0.899485,9,9,33
nm1929945,0.899485,9,9,33
nm2212688,0.899485,9,9,33
nm0868479,0.893073,9,9,33
nm0589019,1.0,9,9,294
nm10344379,1.0,9,9,294
nm3802458,1.0,9,9,296
nm8116432,1.0,9,9,297
nm1493896,1.0,9,9,297
nm1588272,1.0,9,9,297
nm0137468,1.0,9,9,297
nm0221321,1.0,9,9,138
nm1687568,1.0,9,9,300
nm8558895,1.0,9,9,300
nm5068576,1.0,9,9,300
nm0139528,1.0,9,9,300
nm0150987,0.876073,9,9,23
nm6602298,0.876073,9,9,23
nm6880679,0.876073,9,9,23
nm10630490,0.876073,9,9,23
nm2203315,0.876073,9,9,23
nm6076950,0.956853,9,9,93
nm0776584,0.956853,9,9,93
nm1874994,0.956853,9,9,93
nm3276688,0.956853,9,9,93
nm3043279,0.905679,9,9,36
nm9105542,0.905679,9,9,36
nm0141143,0.905679,9,9,36
nm0174819,0.943387,9,9,39
nm0333689,0.943387,9,9,39
nm2765191,0.943387,9,9,39
nm3080119,1.0,9,9,305
nm0481591,1.0,9,9,72
nm11417979,0.956853,9,9,306
nm1291022,0.956853,9,9,306
nm8141494,0.956853,9,9,306
nm0274100,1.0,9,9,307
nm1218915,1.0,9,9,307
nm0265148,1.0,9,9,308
nm0657810,1.0,9,9,308
nm0149698,1.0,9,9,308
nm0738396,1.0,9,9,308
nm1190245,0.956853,9,9,306
nm0670739,0.864111,9,9,252
nm0062540,1.651053,18,18,56
nm1966297,1.0,9,9,275
nm0783062,0.834939,9,9,195
nm3533230,0.834939,9,9,195
nm1091420,0.834939,9,9,195
nm0944985,0.845384,9,9,110
nm0046277,0.919704,9,9,180
nm0218458,1.0,9,9,308
nm10587168,0.865791,9,9,310
nm4959055,0.865791,9,9,310
nm10538031,0.864411,9,9,310
nm3056725,2.327673,26,27,1360
nm0841910,0.913484,9,9,3
nm0801356,0.913484,9,9,3
nm0149950,0.913484,9,9,3
nm5580968,1.0,9,9,311
nm2834209,1.733503,18,18,123
nm0359842,0.921881,9,9,123
nm0398801,0.921881,9,9,123
nm0432531,1.706705,18,18,123
nm0266645,0.948678,9,9,123
nm2492282,1.0,9,9,312
nm5888489,1.0,9,9,249
nm18315649,0.852313,9,9,11
nm11084812,0.869363,9,9,23
nm1645275,1.626279,18,18,23
nm7059007,1.0,9,9,313
nm3046705,1.0,9,9,313
nm3372981,0.85894,9,9,310
nm6705983,2.279672,27,27,310
nm3589143,1.706705,18,18,314
nm7144002,1.733503,18,18,314
nm0786187,0.868559,9,9,23
nm0304065,0.868559,9,9,23
nm2412978,0.868559,9,9,23
nm0155618,0.868559,9,9,23
nm1204212,1.0,9,9,315
nm7455569,1.0,9,9,315
nm1651720,0.943792,9,9,65
nm0889475,0.949921,9,9,316
nm1118049,0.949921,9,9,316
nm11042869,0.949921,9,9,316
nm11537170,0.903971,9,9,21
nm2837850,0.949921,9,9,317
nm0156953,0.949921,9,9,317
nm0398934,0.949921,9,9,317
nm10396814,0.949921,9,9,317
nm0156912,0.949921,9,9,317
nm9693270,0.876785,9,9,23
nm2078718,0.921881,9,9,123
nm3533739,0.921881,9,9,123
nm0156974,0.921881,9,9,123
nm4579097,1.0,9,9,319
nm3088211,1.0,9,9,319
nm0870384,1.0,9,9,319
nm6864622,1.0,9,9,319
nm7134754,0.860347,9,9,110
nm8934294,0.860347,9,9,110
nm0837548,1.475587,24,27,177
nm3057595,1.15552,18,18,110
nm2363422,0.596199,9,9,110
nm2099014,0.956853,9,9,320
nm7431180,0.956853,9,9,320
nm0200195,1.0,9,9,71
nm7573741,1.0,9,9,322
nm8065943,1.0,9,9,322
nm7756026,1.0,9,9,322
nm0157805,1.0,9,9,322
nm0587396,0.956853,9,9,324
nm1300136,1.0,9,9,312
nm7812059,0.886301,9,9,126
nm3067755,1.740434,18,18,42
nm3434219,0.949921,9,9,42
nm0159419,0.949921,9,9,42
nm1977117,0.927569,9,9,42
nm2086925,0.927569,9,9,42
nm3257879,0.887563,9,9,11
nm10321340,1.0,9,9,327
nm3738640,1.0,9,9,327
nm1079857,1.0,9,9,327
nm11075323,0.828623,9,9,110
nm16445505,0.86875,9,9,329
nm3359104,1.562909,18,18,110
nm3271373,2.213027,27,27,110
nm10377578,0.828623,9,9,110
nm16586128,0.871342,9,9,110
nm10562494,0.871342,9,9,110
nm7363977,0.871342,9,9,110
nm3002988,1.0,9,9,286
nm10528040,1.0,9,9,330
nm13462880,1.0,9,9,332
nm2384242,1.0,9,9,332
nm13462879,1.0,9,9,332
nm2397307,0.874396,9,9,30
nm5777955,1.649629,18,18,30
nm3120937,0.874396,9,9,30
nm3719626,0.874396,9,9,30
nm0757429,0.949921,9,9,331
nm10414422,0.949921,9,9,331
nm0882969,0.949921,9,9,331
nm0459294,1.0,9,9,258
nm0174566,0.911193,9,9,56
nm2871516,1.0,9,9,333
nm0864458,1.0,9,9,333
nm10506499,1.0,9,9,333
nm10506500,1.0,9,9,333
nm2430021,1.0,9,9,333
nm0168036,1.0,9,9,333
nm2111196,0.939512,9,9,39
nm2398653,0.939512,9,9,39
nm1116205,1.0,9,9,243
nm5022546,1.0,9,9,243
nm8924553,1.0,9,9,243
nm0951976,1.0,9,9,243
nm0199047,1.0,9,9,243
nm11068067,0.938831,9,9,33
nm0674701,0.938831,9,9,33
nm0865333,0.938831,9,9,33
nm11068064,0.938831,9,9,33
nm1310530,0.880684,9,9,33
nm0000840,1.0,9,9,0
nm3198894,0.911193,9,9,56
nm0144213,0.943387,9,9,39
nm8481488,1.0,9,9,338
nm4381014,1.0,9,9,338
nm7388919,0.864733,9,9,56
nm7250074,0.906363,9,9,6
nm0683641,0.943427,9,9,36
nm1632508,0.943427,9,9,36
nm4147126,0.943427,9,9,36
nm0784111,0.943427,9,9,36
nm0375454,0.927569,9,9,206
nm0881710,0.927569,9,9,206
nm5354874,0.927569,9,9,206
nm7534999,0.927569,9,9,206
nm0211140,0.927569,9,9,206
nm6708690,0.856618,9,9,56
nm4986686,0.856618,9,9,56
nm10699370,1.0,9,9,344
nm2216101,1.0,9,9,344
nm11029300,0.938732,9,9,345
nm0314554,0.938732,9,9,345
nm5064422,0.938732,9,9,345
nm2419573,0.900653,9,9,220
nm7327253,0.938831,9,9,33
nm9216686,0.938831,9,9,33
nm10313390,1.0,9,9,347
nm1931829,1.0,9,9,347
nm0494887,0.89594,9,9,348
nm0683379,0.89594,9,9,348
nm10056998,1.0,9,9,350
nm0791898,1.0,9,9,351
nm0186225,1.0,9,9,351
nm3004249,1.0,9,9,352
nm3221873,1.0,9,9,352
nm8935375,1.0,9,9,352
nm0187092,1.0,9,9,352
nm8413691,1.0,9,9,353
nm3396625,1.0,9,9,353
nm0188025,1.0,9,9,353
nm2741235,1.0,9,9,354
nm6154971,1.0,9,9,354
nm4267341,1.0,9,9,354
nm4415826,1.77665,18,18,355
nm7468057,0.956853,9,9,355
nm10446480,0.956853,9,9,355
nm2426143,0.956853,9,9,355
nm6915910,0.956853,9,9,355
nm0189468,0.956853,9,9,355
nm10421800,0.956853,9,9,355
nm4046605,0.956853,9,9,355
nm10421801,0.956853,9,9,355
nm1164183,0.948431,9,9,33
nm4173978,0.948431,9,9,33
nm7451657,0.948431,9,9,33
nm0190214,0.948431,9,9,33
nm6300209,1.0,9,9,357
nm0003482,0.956853,9,9,81
nm0420926,0.892208,9,9,43
nm5418013,0.941793,9,9,43
nm5126722,0.941793,9,9,43
nm1047883,0.946816,9,9,33
nm0472431,1.733503,18,18,210
nm0691419,0.921881,9,9,210
nm0194136,0.921881,9,9,210
nm1688981,0.948678,9,9,210
nm10514474,1.0,9,9,358
nm4083737,1.0,9,9,358
nm10514470,1.0,9,9,358
nm1873603,0.956853,9,9,302
nm1589782,1.0,9,9,359
nm8168644,1.0,9,9,359
nm0474779,1.0,9,9,359
nm3752137,1.0,9,9,359
nm4061153,1.0,9,9,359
nm5705131,1.0,9,9,359
nm0196185,1.0,9,9,359
nm13213269,0.857004,9,9,11
nm2799219,1.53896,18,18,11
nm3192510,1.59046,18,18,11
nm7517362,0.857004,9,9,11
nm9634539,0.825362,9,9,11
nm1727607,0.825362,9,9,11
nm11541659,1.0,9,9,362
nm0444248,0.903582,9,9,36
nm1148767,1.216157,18,18,110
nm0757025,1.24039,18,18,110
nm2368990,0.874769,9,9,11
nm6105283,0.941253,9,9,3
nm0785842,0.87699,9,9,371
nm8140928,0.87699,9,9,371
nm0208439,0.87699,9,9,371
nm3134564,0.902518,9,9,59
nm8037713,0.902518,9,9,59
nm0208940,0.902518,9,9,59
nm1296233,1.0,9,9,183
nm1971655,1.0,9,9,373
nm6509973,1.0,9,9,373
nm7373606,1.0,9,9,373
nm4455827,1.0,9,9,373
nm7317659,1.0,9,9,373
nm0209373,1.0,9,9,373
nm10282225,1.0,9,9,374
nm14333923,1.0,9,9,375
nm1045948,1.0,9,9,376
nm1311933,1.0,9,9,376
nm0246582,1.0,9,9,376
nm0491045,1.0,9,9,376
nm0210295,1.0,9,9,376
nm0724656,0.956853,9,9,256
nm10496666,0.878765,9,9,113
nm5551641,0.878765,9,9,113
nm9689580,1.0,9,9,80
nm0537977,0.853992,9,9,310
nm0784292,1.535784,18,18,310
nm0212541,0.853992,9,9,310
nm1892699,1.690355,17,18,1359
nm6981289,0.943228,9,9,103
nm0700414,1.0,9,9,380
nm7744405,1.0,9,9,380
nm9830760,1.0,9,9,380
nm10531596,1.0,9,9,381
nm0481547,1.0,9,9,382
nm9075904,1.0,9,9,382
nm0214860,1.0,9,9,382
nm0936300,0.901742,9,9,65
nm6484560,0.943792,9,9,65
nm8877582,0.921881,9,9,226
nm1076604,0.921881,9,9,226
nm10253161,0.921881,9,9,226
nm4296325,0.921881,9,9,226
nm0002003,1.0,9,9,74
nm9267325,1.0,9,9,385
nm8660204,1.0,9,9,385
nm5193937,0.956853,9,9,387
nm2083395,0.956853,9,9,387
nm5928473,0.956853,9,9,387
nm0627245,0.892565,9,9,36
nm0457038,0.892565,9,9,36
nm0220017,0.892565,9,9,36
nm5856929,0.949921,9,9,316
nm9021967,0.949921,9,9,316
nm10369966,0.949921,9,9,316
nm7901259,0.956853,9,9,389
nm0419688,1.359512,18,18,11
nm3414188,0.791139,9,9,11
nm5782889,2.63938,36,36,11
nm8387572,0.781687,9,9,11
nm9103139,0.781687,9,9,11
nm9219502,0.768256,9,9,11
nm12745887,0.744475,9,9,11
nm3808948,2.736416,36,36,11
nm0776307,1.0,9,9,138
nm10323698,0.836021,9,9,13
nm12151643,0.836021,9,9,13
nm5125622,0.836021,9,9,13
nm0222144,0.836021,9,9,13
nm3797588,0.919119,9,9,11
nm0610699,0.927569,9,9,331
nm8763039,0.927569,9,9,331
nm0369809,0.949921,9,9,331
nm0837096,0.927569,9,9,331
nm0558219,0.949921,9,9,331
nm2677773,0.949921,9,9,331
nm13944689,0.896258,9,9,21
nm10784527,1.0,9,9,390
nm10866047,1.0,9,9,390
nm10866045,1.0,9,9,390
nm12615767,1.0,9,9,390
nm0223973,1.0,9,9,390
nm5055361,1.0,9,9,391
nm10467156,1.0,9,9,391
nm1457647,0.927569,9,9,218
nm0317561,0.920386,9,9,31
nm0767758,1.0,9,9,296
nm2131930,0.927569,9,9,276
nm8269687,1.0,9,9,395
nm2050642,0.907451,9,9,3
nm0231458,0.907451,9,9,3
nm0769177,0.938732,9,9,345
nm0030329,1.0,9,9,171
nm10192611,0.934412,9,9,59
nm0579840,0.949921,9,9,218
nm6244407,0.949921,9,9,218
nm6584235,0.949921,9,9,218
nm0237211,0.949921,9,9,218
nm0118345,0.956853,9,9,167
nm6817679,1.0,9,9,398
nm3929147,1.0,9,9,398
nm12711700,1.0,9,9,398
nm0932870,0.927569,9,9,244
nm1210776,0.927569,9,9,244
nm5856619,0.949921,9,9,244
nm0081175,0.949921,9,9,244
nm0282982,0.949921,9,9,244
nm0001194,1.0,9,9,61
nm8322724,0.94199,9,9,33
nm10090622,1.0,9,9,399
nm3928107,1.0,9,9,399
nm0706666,1.0,9,9,399
nm3270385,1.0,9,9,399
nm1035622,1.0,9,9,399
nm0240780,1.0,9,9,399
nm2457142,1.0,9,9,400
nm1616085,1.0,9,9,401
nm2750372,1.0,9,9,401
nm7535414,1.0,9,9,401
nm0241815,1.0,9,9,401
nm10643804,1.0,9,9,403
nm14306553,1.0,9,9,403
nm2754475,2.272767,26,27,1376
nm1913625,0.818848,9,9,310
nm1007154,1.0,9,9,405
nm4056257,1.0,9,9,405
nm2352547,1.0,9,9,405
nm4300118,1.0,9,9,405
nm8971273,1.0,9,9,405
nm3301424,1.0,9,9,405
nm1259153,1.0,9,9,406
nm0282463,1.0,9,9,406
nm2244706,1.0,9,9,409
nm0246545,1.0,9,9,409
nm0711110,0.937683,9,9,6
nm2813994,0.937683,9,9,6
nm0246585,0.937683,9,9,6
nm1083093,1.0,9,9,410
nm4027546,0.919294,9,9,11
nm0645269,0.812615,9,9,110
nm0250757,0.812615,9,9,110
nm0620172,1.901995,26,27,634
nm6691624,0.943053,9,9,411
nm9185326,0.943053,9,9,411
nm8029573,0.943053,9,9,411
nm0682268,0.863628,9,9,30
nm2862095,1.605613,17,18,709
nm0249644,0.812615,9,9,110
nm2196479,1.0,9,9,46
nm1131152,1.0,9,9,46
nm0938950,0.880111,9,9,6
nm9525403,0.874694,9,9,136
nm7797832,0.874694,9,9,136
nm10312404,0.874694,9,9,136
nm5025898,0.874694,9,9,136
nm2202931,1.0,9,9,417
nm5989234,1.0,9,9,417
nm10346110,1.0,9,9,417
nm4681246,1.0,9,9,417
nm9125480,1.0,9,9,417
nm0253893,1.0,9,9,417
nm2314202,0.91602,9,9,43
nm7581510,0.91602,9,9,43
nm10862811,0.91602,9,9,43
nm4571370,0.872282,9,9,110
nm1166422,0.859903,9,9,110
nm0354653,0.859903,9,9,110
nm4699971,0.902943,9,9,137
nm7819450,0.902943,9,9,137
nm6427345,1.710222,18,18,137
nm7441441,0.902943,9,9,137
nm0257826,0.902943,9,9,137
nm5435959,0.920386,9,9,420
nm1644123,0.920386,9,9,420
nm4392084,0.920386,9,9,420
nm0257917,0.920386,9,9,420
nm0557918,1.278785,17,18,216
nm0755401,0.703137,9,9,110
nm0440375,0.703365,9,9,110
nm0457112,1.324462,17,18,216
nm0594055,1.166231,18,18,110
nm0652961,0.691479,9,9,177
nm10304441,0.703365,9,9,110
nm2796110,1.245638,17,18,1379
nm7697360,0.700554,9,9,110
nm0794388,1.187543,18,18,110
nm2236593,0.712704,9,9,110
nm1785052,0.712704,9,9,110
nm0035250,0.899282,9,9,184
nm0764895,0.814976,9,9,252
nm16843476,1.0,9,9,421
nm5001102,1.0,9,9,421
nm10309875,1.0,9,9,421
nm4475298,1.0,9,9,421
nm10406790,1.0,9,9,423
nm0556305,0.914171,9,9,424
nm0700252,1.0,9,9,425
nm3122789,1.72717,18,18,118
nm8425106,0.916683,9,9,118
nm13584481,0.949921,9,9,427
nm7448616,0.949921,9,9,427
nm0265795,0.949921,9,9,427
nm2134972,1.549747,18,18,111
nm10521232,0.900816,9,9,111
nm1172173,1.657009,18,18,111
nm0708698,1.672491,17,18,628
nm6573023,0.888459,9,9,36
nm10047959,0.888459,9,9,36
nm10273190,0.862898,9,9,111
nm10496446,0.862898,9,9,111
nm3492347,1.0,9,9,429
nm3652842,0.892303,9,9,6
nm5994098,0.892303,9,9,6
nm0638980,1.0,9,9,432
nm5725027,1.0,9,9,432
nm0918800,1.0,9,9,432
nm2155676,1.0,9,9,432
nm5143666,1.220696,18,18,113
nm10409180,0.665114,9,9,113
nm10407274,1.17582,17,18,1061
nm4731902,0.672797,9,9,113
nm5917057,0.665114,9,9,113
nm1151879,0.909684,9,9,349
nm7893878,0.909684,9,9,349
nm4148480,0.909684,9,9,349
nm10725100,0.909684,9,9,349
nm1061987,1.0,9,9,307
nm0024869,0.913706,9,9,159
nm0667892,0.943593,9,9,220
nm0145705,1.0,9,9,72
nm4364610,0.875401,9,9,6
nm5478103,0.875401,9,9,6
nm1939580,1.0,9,9,406
nm0863787,1.740434,18,18,244
nm4589523,1.0,9,9,196
nm0874864,0.895561,9,9,23
nm4788761,1.576664,18,18,23
nm2689197,1.0,9,9,438
nm4005552,1.0,9,9,438
nm5667034,1.0,9,9,438
nm0284655,1.0,9,9,438
nm5212722,1.072765,18,18,113
nm1579662,0.920501,9,9,220
nm0051822,0.920501,9,9,220
nm11778550,0.920501,9,9,220
nm1482999,0.920501,9,9,220
nm0695028,0.914373,9,9,220
nm2388401,1.0,9,9,439
nm5124453,1.0,9,9,439
nm4867375,1.0,9,9,439
nm1033328,1.430418,16,18,968
nm2794834,1.430418,16,18,968
nm1824944,3.343237,40,45,699
nm5106325,2.118146,27,27,111
nm10290451,0.895462,9,9,111
nm10295048,0.895462,9,9,111
nm6557922,0.895462,9,9,111
nm7970056,1.488846,18,18,111
nm9075641,0.816084,9,9,111
nm1719673,1.597454,18,18,110
nm1703410,0.903227,9,9,110
nm7368334,0.883746,9,9,110
nm11168468,1.0,9,9,443
nm5315559,1.0,9,9,444
nm2274783,1.0,9,9,444
nm5459220,1.0,9,9,278
nm0078664,1.0,9,9,247
nm10516646,1.0,9,9,447
nm10516648,1.0,9,9,447
nm10421143,0.90143,9,9,110
nm0757053,0.90143,9,9,110
nm1078422,0.90143,9,9,110
nm1771771,1.605175,18,18,110
nm0875207,0.79742,9,9,110
nm10302119,0.631187,9,9,110
nm1767877,0.649988,9,9,110
nm1442720,1.736331,25,27,1338
nm0299344,0.691214,9,9,110
nm1767186,0.720618,9,9,110
nm5768334,0.676435,9,9,110
nm12166557,1.672555,18,18,110
nm12166556,0.908906,9,9,110
nm2662416,0.873871,9,9,110
nm4290253,0.873871,9,9,110
nm0297956,1.674392,18,18,110
nm4082341,0.943223,9,9,110
nm10355526,1.124623,12,18,450
nm0591540,1.191581,18,18,110
nm0648489,0.629169,9,9,450
nm1840480,0.63251,9,9,110
nm1671647,1.0,9,9,451
nm0300589,0.86219,9,9,6
nm0000729,1.611984,18,18,6
nm7311813,1.0,9,9,201
nm2554724,1.0,9,9,201
nm12229479,1.0,9,9,201
nm0300939,1.0,9,9,201
nm0642253,0.862096,9,9,59
nm0785805,0.862096,9,9,59
nm0301381,0.862096,9,9,59
nm5464699,0.910415,9,9,11
nm7308376,0.910415,9,9,11
nm8606666,0.949921,9,9,174
nm5374530,0.948678,9,9,314
nm0155164,0.921881,9,9,314
nm6875292,1.655736,18,18,36
nm2292615,0.956853,9,9,370
nm10733786,0.956853,9,9,370
nm6466346,0.911985,9,9,11
nm7503954,1.0,9,9,455
nm10484819,1.0,9,9,455
nm10484853,1.0,9,9,455
nm10766134,1.0,9,9,455
nm2507791,0.956853,9,9,456
nm1286167,0.956853,9,9,456
nm4323425,0.956853,9,9,456
nm10355899,0.956853,9,9,456
nm13291085,0.956853,9,9,456
nm4507468,0.956853,9,9,456
nm9901171,0.956853,9,9,456
nm0311476,1.77665,18,18,456
nm6345400,0.770127,9,9,460
nm2081164,1.398333,14,18,1333
nm6679262,0.891765,9,9,460
nm1386721,1.398333,14,18,1333
nm10472974,1.0,9,9,461
nm10472975,1.0,9,9,461
nm10472977,1.0,9,9,461
nm10472978,1.0,9,9,461
nm10472979,1.0,9,9,461
nm10406540,1.344793,18,18,86
nm8324884,0.739141,9,9,86
nm0299192,0.943223,9,9,110
nm4655049,1.0,9,9,120
nm3334143,1.0,9,9,462
nm2213325,1.0,9,9,462
nm4623342,1.0,9,9,462
nm9923517,1.0,9,9,462
nm0323859,1.0,9,9,462
nm0430825,3.502987,44,45,543
nm1130562,0.903971,9,9,21
nm1822624,0.810351,9,9,19
nm3575605,1.525334,18,18,19
nm0398388,0.913706,9,9,463
nm1035011,0.913706,9,9,463
nm1764169,0.913706,9,9,463
nm6878947,0.913706,9,9,463
nm7563501,1.690355,17,18,463
nm16156200,0.913706,9,9,463
nm0605710,1.296376,18,18,110
nm0555221,0.943792,9,9,119
nm6892993,1.708478,18,18,119
nm2626103,0.943792,9,9,119
nm7402559,0.943792,9,9,119
nm4132108,0.921881,9,9,163
nm1775058,0.921881,9,9,163
nm4933332,0.920632,9,9,11
nm10527044,0.920632,9,9,11
nm1743159,1.0,9,9,465
nm3227628,1.0,9,9,465
nm8051851,0.78597,9,9,11
nm4279762,0.78597,9,9,11
nm0329697,0.78597,9,9,11
nm1881003,0.956853,9,9,198
nm0041219,0.956853,9,9,198
nm1748780,0.956853,9,9,198
nm6811680,0.956853,9,9,198
nm0580382,0.903582,9,9,36
nm0670725,0.852122,9,9,195
nm10385456,1.0,9,9,468
nm10385455,1.0,9,9,468
nm10385459,1.0,9,9,468
nm0303599,0.949921,9,9,174
nm0837750,1.0,9,9,458
nm1141161,1.0,9,9,334
nm0351670,1.589187,18,18,195
nm0704479,0.944664,9,9,56
nm8011197,0.944664,9,9,56
nm10344254,1.0,9,9,473
nm0348014,1.649194,27,27,113
