actorId,triangles,clusteringCoefficient,kshell,closeness,betweenness
nm10485138,36,1.0,6,0.0,
nm10485139,36,1.0,5,0.0,
nm10485140,36,1.0,4,0.0,
nm10485307,36,1.0,6,0.0,
nm10485312,36,1.0,7,0.0,
nm10485314,36,1.0,8,0.0,
nm10485396,36,1.0,6,0.0,
nm10485398,36,1.0,5,0.0,
nm10485401,36,1.0,4,0.0,
nm10485613,36,1.0,8,0.0,
nm10485744,36,1.0,2,0.0,
nm10486084,36,1.0,7,0.0,
nm10486121,36,1.0,7,0.0,
nm10486122,36,1.0,6,0.0,
nm10486129,36,1.0,9,0.0,
nm10486130,36,1.0,8,0.0,
nm10486524,36,1.0,6,0.0,
nm10486786,36,1.0,8,0.0,
nm10486787,36,1.0,7,0.0,
nm10486788,36,1.0,6,0.0,
nm10486875,36,1.0,8,0.0,
nm10487051,36,1.0,8,0.0,
nm10487107,36,1.0,9,0.0,
nm10487108,36,1.0,8,0.0,
nm10487110,36,1.0,7,0.0,
nm10487111,36,1.0,6,0.0,
nm10487112,36,1.0,5,0.0,
nm10487113,36,1.0,4,0.0,
nm10487114,36,1.0,3,0.0,
nm10487273,36,1.0,9,0.0,
nm10487274,36,1.0,8,0.0,
nm10487275,36,1.0,7,0.0,
nm10487467,36,1.0,8,0.0,
nm10487470,36,1.0,8,0.0,
nm10487771,36,1.0,3,0.0,
nm10487813,36,1.0,7,0.0,
nm10487855,36,1.0,3,0.0,
nm10487898,36,1.0,8,0.0,
nm10487899,36,1.0,7,0.0,
nm10488497,36,1.0,7,0.0,
nm10488587,36,1.0,5,0.0,
nm10488674,36,1.0,7,0.0,
nm10488675,36,1.0,6,0.0,
nm10488754,36,1.0,8,0.0,
nm10488755,36,1.0,7,0.0,
nm10488759,36,1.0,9,0.0,
nm10488762,36,1.0,8,0.0,
nm10488768,36,1.0,7,0.0,
nm10489529,36,1.0,7,0.055507,
nm10489715,36,1.0,9,0.0,
nm10489719,36,1.0,8,0.0,
nm10489906,36,1.0,8,0.0,
nm10490168,36,1.0,8,0.110915,
nm10490169,36,1.0,7,0.110915,
nm10490517,36,1.0,8,0.0,
nm10490695,36,1.0,9,0.10396,
nm10490902,36,1.0,7,0.0,
nm10490904,36,1.0,6,0.0,
nm10490905,36,1.0,5,0.0,
nm10491031,36,1.0,7,0.0,
nm10491032,36,1.0,6,0.0,
nm10491040,36,1.0,7,0.0,
nm10491048,36,1.0,6,0.0,
nm10491049,36,1.0,5,0.0,
nm10491050,36,1.0,4,0.0,
nm10491055,36,1.0,3,0.0,
nm10491056,36,1.0,2,0.0,
nm10491063,36,1.0,1,0.0,
nm10491065,36,1.0,0,0.0,
nm10491232,36,1.0,9,0.0,
nm10491233,36,1.0,8,0.0,
nm10491235,36,1.0,7,0.0,
nm10491236,36,1.0,6,0.0,
nm10491237,36,1.0,5,0.0,
nm10491238,36,1.0,4,0.0,
nm10491239,36,1.0,3,0.0,
nm1049124,36,1.0,9,0.0,
nm10491405,36,1.0,9,0.0,
nm10491840,36,1.0,8,0.0,
nm10491841,36,1.0,7,0.0,
nm10491843,36,1.0,6,0.0,
nm10491845,36,1.0,5,0.0,
nm10491924,36,1.0,8,0.0,
nm10492021,36,1.0,9,0.0,
nm10492158,36,1.0,6,0.0,
nm10492165,36,1.0,5,0.0,
nm10492241,36,1.0,8,0.0,
nm10492242,36,1.0,7,0.0,
nm10492243,36,1.0,6,0.0,
nm10492245,36,1.0,5,0.0,
nm10492247,36,1.0,4,0.0,
nm10492255,36,1.0,3,0.0,
nm10492269,36,1.0,2,0.0,
nm10492298,36,1.0,9,0.109948,
nm10492299,36,1.0,8,0.109948,
nm10492300,36,1.0,7,0.11014,
nm10492305,36,1.0,6,0.109948,
nm10492477,36,1.0,9,0.0,
nm10492513,36,1.0,9,0.0,
nm10492515,36,1.0,8,0.0,
nm10492516,36,1.0,7,0.0,
nm10492519,36,1.0,6,0.0,
nm10492599,36,1.0,5,0.0,
nm10492887,36,1.0,9,0.0,
nm10493081,36,1.0,8,0.0,
nm10493082,36,1.0,7,0.0,
nm10493364,36,1.0,9,0.0,
nm10493365,36,1.0,8,0.0,
nm10493366,36,1.0,7,0.0,
nm10493367,36,1.0,6,0.0,
nm10493404,36,1.0,9,0.0,
nm10493405,36,1.0,8,0.0,
nm10493406,36,1.0,7,0.0,
nm10493408,36,1.0,6,0.0,
nm10493409,36,1.0,5,0.0,
nm10493410,36,1.0,4,0.0,
nm10493412,36,1.0,3,0.0,
nm10493414,36,1.0,2,0.0,
nm10493415,36,1.0,1,0.0,
nm10493416,36,1.0,0,0.0,
nm10493528,36,1.0,9,0.0,
nm10493752,36,1.0,8,0.0,
nm10493823,36,1.0,5,0.0,
nm10493872,36,1.0,9,0.103789,
nm10493999,36,1.0,8,0.0,
nm10494000,36,1.0,7,0.0,
nm10494105,36,1.0,3,0.0,
nm10494106,36,1.0,2,0.0,
nm10494107,36,1.0,1,0.0,
nm10494111,36,1.0,0,0.0,
nm10494378,36,1.0,6,0.0,
nm10494467,36,1.0,8,0.0,
nm10494470,36,1.0,7,0.0,
nm10494471,36,1.0,6,0.0,
nm10494474,36,1.0,5,0.0,
nm10494475,36,1.0,4,0.0,
nm10494482,36,1.0,8,0.0,
nm10494626,36,1.0,1,0.0,
nm10494941,36,1.0,9,0.0,
nm10495004,36,1.0,7,0.0,
nm10495005,36,1.0,6,0.0,
nm10495007,36,1.0,5,0.0,
nm10495009,36,1.0,4,0.0,
nm10495010,36,1.0,3,0.0,
nm10495011,36,1.0,2,0.0,
nm10495012,36,1.0,1,0.0,
nm10495101,36,1.0,7,0.0,
nm10495105,36,1.0,9,0.0,
nm10495522,36,1.0,4,0.0,
nm1049613,36,1.0,4,0.09633,
nm10496446,36,1.0,7,0.0,
nm10496476,36,1.0,7,0.0,
nm10496478,36,1.0,6,0.0,
nm10496479,36,1.0,5,0.0,
nm10496483,36,1.0,4,0.0,
nm10496598,36,1.0,8,0.111111,
nm10496609,36,1.0,9,0.0,
nm10496610,36,1.0,8,0.0,
nm10496611,36,1.0,7,0.0,
nm10496612,36,1.0,6,0.0,
nm10496613,36,1.0,5,0.0,
nm10496614,36,1.0,4,0.0,
nm10496616,36,1.0,3,0.0,
nm10496617,36,1.0,2,0.0,
nm10496618,36,1.0,1,0.0,
nm10496665,36,1.0,8,0.0,
nm10496666,36,1.0,7,0.0,
nm10496667,36,1.0,6,0.0,
nm10496837,36,1.0,7,0.0,
nm10496838,36,1.0,6,0.0,
nm10496839,36,1.0,5,0.0,
nm10496840,72,0.470588,9,0.0,0.0
nm10496841,36,1.0,4,0.0,
nm10496842,36,1.0,3,0.0,
nm10496843,36,1.0,2,0.0,
nm10497109,36,1.0,0,0.0,
nm10497267,36,1.0,8,0.0,
nm10497414,36,1.0,9,0.0,
nm10497417,36,1.0,8,0.0,
nm10497418,36,1.0,7,0.0,
nm10497419,36,1.0,6,0.0,
nm10497421,36,1.0,5,0.0,
nm10497422,36,1.0,4,0.0,
nm10497428,36,1.0,3,0.0,
nm10497713,36,1.0,3,0.0,
nm10497786,36,1.0,9,0.0,
nm10497788,36,1.0,8,0.0,
nm10497789,36,1.0,7,0.0,
nm10497790,36,1.0,6,0.0,
nm10497829,36,1.0,9,0.0,
nm10497835,36,1.0,9,0.0,
nm10498050,36,1.0,3,0.0,
nm10498051,36,1.0,2,0.0,
nm10498052,36,1.0,1,0.0,
nm10498054,36,1.0,0,0.0,
nm10498187,36,1.0,0,0.0,
nm10498203,36,1.0,5,0.06833,
nm10498321,36,1.0,6,0.0,
nm10498622,36,1.0,9,0.0,
nm10498623,36,1.0,8,0.0,
nm10498819,36,1.0,8,0.0,
nm10498861,36,1.0,8,0.0,
nm10498862,36,1.0,7,0.0,
nm10498863,36,1.0,6,0.0,
nm10498893,36,1.0,9,0.0,
nm10498897,36,1.0,6,0.0,
nm10498924,36,1.0,9,0.0,
nm10498967,36,1.0,8,0.0,
nm10498968,36,1.0,7,0.0,
nm10499341,36,1.0,9,0.0,
nm10499365,36,1.0,6,0.0,
nm1049968,36,1.0,8,0.0,
nm10500175,36,1.0,8,0.0,
nm10500176,36,1.0,7,0.0,
nm10500251,36,1.0,9,0.0,
nm10500784,36,1.0,9,0.0,
nm10500785,36,1.0,8,0.0,
nm10500786,36,1.0,7,0.0,
nm10500787,36,1.0,6,0.0,
nm10500788,36,1.0,5,0.0,
nm10500789,36,1.0,4,0.0,
nm10500791,36,1.0,3,0.0,
nm10500792,36,1.0,2,0.0,
nm10501091,36,1.0,9,0.0,
nm10501092,36,1.0,8,0.0,
nm10501200,36,1.0,8,0.0,
nm10501288,36,1.0,9,0.0,
nm10501331,36,1.0,7,0.0,
nm10501332,36,1.0,6,0.0,
nm10501333,36,1.0,5,0.0,
nm10501867,36,1.0,7,0.0,
nm10501964,36,1.0,7,0.0,
nm10502256,36,1.0,8,0.0,
nm10502631,36,1.0,8,0.0,
nm10502632,36,1.0,7,0.0,
nm10502937,36,1.0,9,0.0,
nm10502939,36,1.0,8,0.0,
nm10502940,36,1.0,7,0.0,
nm10503010,36,1.0,6,0.0,
nm10503028,36,1.0,8,0.0,
nm10503030,36,1.0,7,0.0,
nm10503147,36,1.0,9,0.0,
nm10503421,36,1.0,9,0.0,
nm10503692,36,1.0,9,0.0,
nm10503693,36,1.0,8,0.0,
nm10503928,36,1.0,8,0.0,
nm10503931,36,1.0,7,0.0,
nm10503936,36,1.0,6,0.0,
nm10504132,36,1.0,7,0.100478,
nm10504138,36,1.0,8,0.0,
nm10504805,36,1.0,8,0.0,
nm10504826,36,1.0,7,0.0,
nm10504827,36,1.0,6,0.0,
nm10505042,36,1.0,9,0.0,
nm10505052,36,1.0,8,0.0,
nm10505054,36,1.0,7,0.0,
nm10505059,36,1.0,6,0.0,
nm10505085,36,1.0,7,0.0,
nm10505086,36,1.0,6,0.0,
nm10505245,36,1.0,5,0.0,
nm10505335,36,1.0,9,0.0,
nm10505336,36,1.0,8,0.0,
nm10505337,36,1.0,7,0.0,
nm10505421,36,1.0,8,0.107325,
nm10505422,36,1.0,7,0.107325,
nm10505423,36,1.0,6,0.107325,
nm10505424,36,1.0,5,0.107325,
nm10505425,36,1.0,4,0.107325,
nm10505427,36,1.0,3,0.107325,
nm10505942,36,1.0,8,0.0,
nm10505943,36,1.0,7,0.0,
nm10506097,36,1.0,9,0.0,
nm10506100,36,1.0,8,0.0,
nm10506102,36,1.0,7,0.0,
nm10506105,36,1.0,6,0.0,
nm10506107,36,1.0,5,0.0,
nm10506108,36,1.0,4,0.0,
nm10506111,36,1.0,3,0.0,
nm10506112,36,1.0,2,0.0,
nm10506113,36,1.0,1,0.0,
nm10506132,36,1.0,5,0.0,
nm10506271,36,1.0,7,0.0,
nm10506272,36,1.0,6,0.0,
nm10506330,36,1.0,8,0.0,
nm10506331,36,1.0,7,0.0,
nm10506332,36,1.0,6,0.0,
nm10506333,36,1.0,5,0.0,
nm10506336,36,1.0,4,0.0,
nm10506337,36,1.0,3,0.0,
nm10506445,36,1.0,8,0.0,
nm10506446,36,1.0,7,0.0,
nm10506499,36,1.0,6,0.0,
nm10506500,36,1.0,5,0.0,
nm1050671,36,1.0,7,0.077111,
nm10507025,36,1.0,7,0.110915,
nm10507026,36,1.0,6,0.110915,
nm10507027,36,1.0,5,0.110915,
nm10507028,36,1.0,4,0.110915,
nm10507872,36,1.0,9,0.0,
nm10508112,36,1.0,6,0.0,
nm10508365,36,1.0,8,0.0,
nm10508366,36,1.0,7,0.0,
nm10508367,36,1.0,6,0.0,
nm10508368,36,1.0,5,0.0,
nm10508412,36,1.0,9,0.0,
nm10508445,36,1.0,9,0.0,
nm10508458,36,1.0,9,0.0,
nm10508459,36,1.0,8,0.0,
nm10508460,36,1.0,7,0.0,
nm10508461,36,1.0,6,0.0,
nm10508462,36,1.0,5,0.0,
nm10508471,36,1.0,4,0.0,
nm10508472,36,1.0,3,0.0,
nm10508473,36,1.0,2,0.0,
nm10508474,36,1.0,1,0.0,
nm10508475,36,1.0,0,0.0,
nm10508502,36,1.0,9,0.0,
nm10509032,36,1.0,8,0.0,
nm10509071,36,1.0,6,0.0,
nm10509072,36,1.0,5,0.0,
nm10509078,36,1.0,9,0.0,
nm10509237,36,1.0,6,0.0,
nm10509238,36,1.0,5,0.0,
nm10509649,36,1.0,7,0.0,
nm10509917,36,1.0,7,0.0,
nm10509918,36,1.0,6,0.0,
nm10509919,36,1.0,5,0.0,
nm10510002,36,1.0,8,0.0,
nm10510090,36,1.0,9,0.0,
nm10510270,36,1.0,8,0.0,
nm10510387,36,1.0,7,0.0,
nm10510389,36,1.0,6,0.0,
nm10510494,36,1.0,4,0.0,
nm10510557,36,1.0,6,0.0,
nm10510600,36,1.0,9,0.0,
nm10510601,36,1.0,8,0.0,
nm10510602,36,1.0,7,0.0,
nm10510603,36,1.0,6,0.0,
nm10510604,36,1.0,5,0.0,
nm10510605,36,1.0,4,0.0,
nm10510879,36,1.0,6,0.0,
nm10510880,36,1.0,5,0.0,
nm10511214,36,1.0,7,0.0,
nm10511270,36,1.0,9,0.0,
nm10511271,36,1.0,8,0.0,
nm10511272,36,1.0,7,0.0,
nm10511273,36,1.0,6,0.0,
nm10511274,36,1.0,5,0.0,
nm10511275,36,1.0,4,0.0,
nm10511276,36,1.0,3,0.0,
nm10511277,36,1.0,2,0.0,
nm10511278,36,1.0,1,0.0,
nm10511286,36,1.0,5,0.0,
nm10511352,36,1.0,8,0.0,
nm10511355,36,1.0,7,0.0,
nm10511457,36,1.0,8,0.0,
nm10511458,36,1.0,7,0.0,
nm10511459,36,1.0,6,0.0,
nm10511462,36,1.0,5,0.0,
nm10511482,36,1.0,8,0.0,
nm10511483,36,1.0,7,0.0,
nm10511484,36,1.0,6,0.0,
nm10511555,36,1.0,8,0.0,
nm10511637,36,1.0,8,0.0,
nm10511703,36,1.0,8,0.0,
nm10511704,36,1.0,7,0.0,
nm10511706,36,1.0,6,0.0,
nm10511707,36,1.0,5,0.0,
nm10511708,36,1.0,4,0.0,
nm10511709,36,1.0,3,0.0,
nm10511710,36,1.0,2,0.0,
nm10511712,36,1.0,1,0.0,
nm10511713,36,1.0,0,0.0,
nm10511907,36,1.0,8,0.1121,
nm10511949,36,1.0,9,0.0,
nm10511950,36,1.0,8,0.0,
nm10512137,36,1.0,5,0.0,
nm1051221,36,1.0,4,0.0,
nm10512316,36,1.0,6,0.0,
nm10512318,36,1.0,5,0.0,
nm1051245,36,1.0,8,0.0,
nm10512522,36,1.0,8,0.0,
nm10512523,36,1.0,7,0.0,
nm10513489,36,1.0,8,0.0,
nm10513490,36,1.0,7,0.0,
nm10513491,36,1.0,6,0.0,
nm10513492,36,1.0,5,0.0,
nm10513493,36,1.0,4,0.0,
nm10513494,36,1.0,3,0.0,
nm10513495,36,1.0,2,0.0,
nm10513496,36,1.0,1,0.0,
nm10513514,36,1.0,8,0.0,
nm10513550,36,1.0,9,0.0,
nm10513558,36,1.0,8,0.0,
nm10513559,36,1.0,7,0.0,
nm10513561,36,1.0,6,0.0,
nm10513568,36,1.0,5,0.0,
nm10513570,36,1.0,4,0.0,
nm10513734,36,1.0,8,0.0,
nm10514438,72,0.470588,9,0.0,0.0
nm10514439,36,1.0,9,0.0,
nm10514440,36,1.0,8,0.0,
nm10514441,36,1.0,7,0.0,
nm10514442,36,1.0,6,0.0,
nm10514444,36,1.0,5,0.0,
nm10514448,36,1.0,4,0.0,
nm10514449,36,1.0,3,0.0,
nm10514467,36,1.0,7,0.0,
nm10514468,36,1.0,6,0.0,
nm10514469,36,1.0,5,0.0,
nm10514470,36,1.0,4,0.0,
nm10514471,36,1.0,3,0.0,
nm10514474,36,1.0,2,0.0,
nm10514493,36,1.0,7,0.093611,
nm10514573,36,1.0,7,0.0,
nm10514574,36,1.0,6,0.0,
nm10514681,36,1.0,7,0.0,
nm10514928,36,1.0,9,0.0,
nm10515242,36,1.0,3,0.0,
nm10515528,36,1.0,5,0.0,
nm10515696,36,1.0,8,0.0,
nm10516038,36,1.0,9,0.0,
nm10516039,36,1.0,8,0.0,
nm10516069,36,1.0,8,0.0,
nm10516070,36,1.0,7,0.0,
nm10516071,36,1.0,6,0.0,
nm10516255,36,1.0,8,0.0,
nm10516256,36,1.0,7,0.0,
nm10516258,36,1.0,6,0.0,
nm10516260,36,1.0,5,0.0,
nm10516430,36,1.0,7,0.0,
nm10516433,36,1.0,9,0.0,
nm10516435,36,1.0,8,0.0,
nm10516438,36,1.0,7,0.0,
nm10516439,36,1.0,6,0.0,
nm10516440,36,1.0,5,0.0,
nm10516612,36,1.0,9,0.0,
nm10516613,36,1.0,8,0.0,
nm10516619,36,1.0,7,0.0,
nm10516621,36,1.0,6,0.0,
nm10516622,36,1.0,5,0.0,
nm10516625,36,1.0,4,0.0,
nm10516626,36,1.0,3,0.0,
nm10516629,36,1.0,2,0.0,
nm10516631,36,1.0,1,0.0,
nm10516636,36,1.0,0,0.0,
nm10516646,36,1.0,8,0.0,
nm10516647,36,1.0,7,0.0,
nm10516648,36,1.0,6,0.0,
nm10516649,36,1.0,5,0.0,
nm10516908,36,1.0,6,0.093611,
nm10516909,36,1.0,5,0.093611,
nm10517485,36,1.0,8,0.0,
nm10517486,36,1.0,7,0.0,
nm10517488,36,1.0,6,0.0,
nm10517490,36,1.0,5,0.0,
nm10517493,36,1.0,4,0.0,
nm10517497,36,1.0,3,0.0,
nm10517798,36,1.0,8,0.0,
nm10517810,36,1.0,2,0.0,
nm10517811,36,1.0,1,0.0,
nm10517812,36,1.0,0,0.0,
nm10518000,36,1.0,9,0.0,
nm10518002,36,1.0,8,0.0,
nm10518003,36,1.0,7,0.0,
nm10518004,36,1.0,6,0.0,
nm10518005,36,1.0,5,0.0,
nm10518006,36,1.0,4,0.0,
nm10518007,36,1.0,3,0.0,
nm10518008,36,1.0,2,0.0,
nm10518009,36,1.0,1,0.0,
nm10518018,36,1.0,3,0.0,
nm10518020,36,1.0,2,0.0,
nm10518152,36,1.0,8,0.0,
nm10518650,36,1.0,9,0.0,
nm10518651,36,1.0,8,0.0,
nm10518654,36,1.0,7,0.0,
nm10518655,66,0.725275,9,0.0,
nm10518657,36,1.0,6,0.0,
nm10518658,36,1.0,5,0.0,
nm10518659,36,1.0,4,0.0,
nm10518837,36,1.0,5,0.0,
nm10518948,36,1.0,9,0.0,
nm10519167,36,1.0,8,0.0,
nm10519168,36,1.0,7,0.0,
nm10519169,36,1.0,6,0.0,
nm10519172,36,1.0,5,0.0,
nm10519306,36,1.0,4,0.0,
nm10519402,36,1.0,3,0.0,
nm10519522,36,1.0,9,0.0,
nm10519523,36,1.0,8,0.0,
nm10519527,36,1.0,7,0.0,
nm10519529,36,1.0,6,0.0,
nm10519530,36,1.0,5,0.0,
nm10519683,36,1.0,9,0.0,
nm10519684,36,1.0,8,0.0,
nm10519745,36,1.0,9,0.0,
nm10519746,36,1.0,8,0.0,
nm10519747,36,1.0,7,0.0,
nm10519748,36,1.0,6,0.0,
nm10519749,36,1.0,5,0.0,
nm10520100,36,1.0,9,0.0,
nm10520101,36,1.0,8,0.0,
nm10520102,36,1.0,7,0.0,
nm10520199,36,1.0,9,0.0,
nm10520200,36,1.0,8,0.0,
nm10520201,36,1.0,7,0.0,
nm10520202,36,1.0,6,0.0,
nm10520204,36,1.0,5,0.0,
nm10520205,36,1.0,4,0.0,
nm10520206,36,1.0,3,0.0,
nm10520326,36,1.0,9,0.0,
nm10520328,36,1.0,8,0.0,
nm10520333,36,1.0,7,0.0,
nm10520334,36,1.0,6,0.0,
nm10520335,36,1.0,5,0.0,
nm10520680,36,1.0,8,0.0,
nm10520687,36,1.0,4,0.0,
nm10520867,36,1.0,9,0.0,
nm10520870,36,1.0,8,0.0,
nm10520903,36,1.0,7,0.0,
nm10520906,36,1.0,6,0.0,
nm10520907,36,1.0,5,0.0,
nm10520909,36,1.0,4,0.0,
nm10520911,36,1.0,3,0.0,
nm10520914,36,1.0,2,0.0,
nm10520916,36,1.0,1,0.0,
nm10520917,36,1.0,0,0.0,
nm10521100,36,1.0,9,0.0,
nm10521106,36,1.0,8,0.0,
nm10521108,36,1.0,7,0.0,
nm10521114,36,1.0,6,0.0,
nm10521115,36,1.0,5,0.0,
nm10521133,36,1.0,8,0.0,
nm10521134,36,1.0,7,0.0,
nm10521135,36,1.0,6,0.0,
nm10521136,36,1.0,5,0.0,
nm10521137,36,1.0,4,0.0,
nm10521138,36,1.0,3,0.0,
nm10521139,36,1.0,2,0.0,
nm10521140,36,1.0,1,0.0,
nm10521141,36,1.0,0,0.0,
nm10521232,36,1.0,9,0.0,
nm10521233,36,1.0,8,0.0,
nm10521237,36,1.0,9,0.0,
nm10521238,36,1.0,8,0.0,
nm10521239,36,1.0,7,0.0,
nm10521527,36,1.0,9,0.116667,
nm10521529,36,1.0,8,0.116667,
nm10521663,36,1.0,3,0.0,
nm10521728,36,1.0,9,0.0,
nm10521730,36,1.0,8,0.0,
nm10521976,36,1.0,4,0.093611,
nm10522098,36,1.0,4,0.0,
nm10522456,36,1.0,9,0.0,
nm10522457,36,1.0,8,0.0,
nm10522458,36,1.0,7,0.0,
nm10522460,36,1.0,6,0.0,
nm10522898,36,1.0,9,0.0,
nm10522899,36,1.0,8,0.0,
nm10522900,36,1.0,7,0.0,
nm10522901,36,1.0,6,0.0,
nm10522904,36,1.0,5,0.0,
nm10523204,36,1.0,9,0.0,
nm10523205,36,1.0,8,0.0,
nm10523451,36,1.0,9,0.0,
nm10523452,36,1.0,8,0.0,
nm10523453,36,1.0,7,0.0,
nm10523454,36,1.0,6,0.0,
nm10523455,36,1.0,5,0.0,
nm10523596,36,1.0,4,0.0,
nm10523597,36,1.0,3,0.0,
nm10523713,36,1.0,9,0.0,
nm10523716,36,1.0,8,0.0,
nm10523717,36,1.0,7,0.0,
nm10523718,36,1.0,6,0.0,
nm10523723,36,1.0,5,0.0,
nm10523724,36,1.0,4,0.0,
nm10523730,36,1.0,3,0.0,
nm10523966,36,1.0,8,0.0,
nm1052408,36,1.0,7,0.0,
nm10524645,36,1.0,7,0.096183,
nm10524722,36,1.0,6,0.0,
nm10524723,36,1.0,5,0.0,
nm10525219,36,1.0,5,0.0,
nm10525575,36,1.0,8,0.0,
nm10525919,36,1.0,9,0.0,
nm10525920,36,1.0,8,0.0,
nm10525921,36,1.0,7,0.0,
nm10525922,36,1.0,6,0.0,
nm10525923,36,1.0,5,0.0,
nm10525924,36,1.0,4,0.0,
nm10525925,36,1.0,3,0.0,
nm10525926,36,1.0,2,0.0,
nm10525927,36,1.0,1,0.0,
nm10525993,36,1.0,7,0.0,
nm10526021,36,1.0,8,0.0,
nm10526022,36,1.0,7,0.0,
nm10526023,36,1.0,6,0.0,
nm10526025,36,1.0,5,0.0,
nm10526026,36,1.0,4,0.0,
nm10526027,36,1.0,3,0.0,
nm10526028,36,1.0,2,0.0,
nm10526029,36,1.0,1,0.0,
nm10526030,36,1.0,0,0.0,
nm10526496,36,1.0,8,0.0,
nm10526497,36,1.0,7,0.0,
nm10526499,36,1.0,6,0.0,
nm10526628,36,1.0,8,0.0,
nm10527014,36,1.0,9,0.086538,
nm10527015,36,1.0,8,0.086538,
nm10527017,36,1.0,7,0.086538,
nm10527019,36,1.0,6,0.086538,
nm10527044,36,1.0,7,0.097072,
nm10527092,36,1.0,9,0.0,
nm10527333,36,1.0,9,0.0,
nm10527334,36,1.0,8,0.0,
nm10527335,36,1.0,7,0.0,
nm10527336,36,1.0,6,0.0,
nm10527337,36,1.0,5,0.0,
nm10527338,36,1.0,4,0.0,
nm10527339,36,1.0,3,0.0,
nm10527340,36,1.0,2,0.0,
nm10527604,36,1.0,4,0.0,
nm10527795,36,1.0,9,0.0,
nm10528040,36,1.0,8,0.0,
nm10528041,36,1.0,7,0.0,
nm10528042,36,1.0,6,0.0,
nm10528043,36,1.0,5,0.0,
nm10528044,36,1.0,4,0.0,
nm10528045,36,1.0,3,0.0,
nm10528046,36,1.0,2,0.0,
nm10528829,36,1.0,4,0.0,
nm10528832,36,1.0,3,0.0,
nm10528834,36,1.0,2,0.0,
nm10528835,36,1.0,1,0.0,
nm10528885,36,1.0,3,0.0,
nm10528886,36,1.0,2,0.0,
nm10528893,36,1.0,6,0.097072,
nm10528948,36,1.0,7,0.0,
nm10528949,36,1.0,6,0.0,
nm10528950,36,1.0,5,0.0,
nm10528951,36,1.0,4,0.0,
nm10528992,36,1.0,6,0.0,
nm10529003,36,1.0,5,0.097072,
nm10529038,36,1.0,7,0.0,
nm10529279,36,1.0,7,0.0,
nm10529306,36,1.0,9,0.0,
nm10529307,36,1.0,8,0.0,
nm10529308,36,1.0,7,0.0,
nm10529309,36,1.0,6,0.0,
nm10529310,36,1.0,5,0.0,
nm10529328,36,1.0,9,0.114338,
nm10529329,36,1.0,8,0.114545,
nm10529330,36,1.0,7,0.114338,
nm10529331,36,1.0,6,0.114338,
nm10529368,36,1.0,8,0.0,
nm10529687,36,1.0,6,0.0,
nm10529688,36,1.0,5,0.0,
nm10529967,36,1.0,6,0.0,
nm10530154,36,1.0,7,0.0,
nm10530182,36,1.0,0,0.0,
nm10530279,36,1.0,9,0.0,
nm10530468,36,1.0,5,0.0,
nm10530470,36,1.0,4,0.0,
nm10530488,36,1.0,8,0.046667,
nm10530500,72,0.470588,9,0.0,0.0
nm10531235,36,1.0,6,0.0,
nm10531236,36,1.0,5,0.0,
nm10531285,36,1.0,4,0.097072,
nm10531357,36,1.0,9,0.0,
nm10531358,36,1.0,8,0.0,
nm10531359,36,1.0,7,0.0,
nm10531360,36,1.0,6,0.0,
nm10531361,36,1.0,5,0.0,
nm10531362,36,1.0,4,0.0,
nm10531363,36,1.0,3,0.0,
nm10531566,36,1.0,9,0.0,
nm10531569,36,1.0,8,0.0,
nm10531595,36,1.0,6,0.0,
nm10531596,36,1.0,5,0.0,
nm10531604,36,1.0,9,0.0,
nm10531605,36,1.0,8,0.0,
nm10531606,36,1.0,7,0.0,
nm10531654,36,1.0,6,0.0,
nm10531655,36,1.0,5,0.0,
nm10531656,36,1.0,4,0.0,
nm1053169,36,1.0,6,0.0,
nm10532006,36,1.0,4,0.0,
nm10532064,36,1.0,8,0.0,
nm10532612,36,1.0,9,0.0,
nm10532694,36,1.0,8,0.125249,
nm10532730,131,0.436667,9,0.0,0.0
nm10532733,36,1.0,9,0.0,
nm10532734,36,1.0,8,0.0,
nm10532780,36,1.0,7,0.0,
nm10532816,36,1.0,9,0.0,
nm10532821,36,1.0,8,0.0,
nm10532822,36,1.0,7,0.0,
nm10532823,36,1.0,6,0.0,
nm10532827,36,1.0,5,0.0,
nm10532833,36,1.0,4,0.0,
nm10532835,36,1.0,3,0.0,
nm10532840,36,1.0,2,0.0,
nm10532841,36,1.0,1,0.0,
nm10532866,71,0.67619,9,0.0,
nm10532869,36,1.0,8,0.0,
nm10532870,36,1.0,7,0.0,
nm10532891,36,1.0,9,0.0,
nm10532893,36,1.0,8,0.0,
nm10532910,36,1.0,8,0.0,
nm10532912,36,1.0,7,0.0,
nm10532930,36,1.0,8,0.0,
nm10532931,36,1.0,7,0.0,
nm10532933,36,1.0,6,0.0,
nm10532959,36,1.0,8,0.0,
nm10532960,36,1.0,7,0.0,
nm10532989,36,1.0,8,0.0,
nm10532992,36,1.0,7,0.0,
nm10533768,36,1.0,7,0.0,
nm10533784,36,1.0,7,0.0,
nm1053380,36,1.0,7,0.104651,
nm10533830,36,1.0,9,0.0,
nm10533868,36,1.0,7,0.0,
nm10533869,36,1.0,6,0.0,
nm10533870,36,1.0,5,0.0,
nm10533871,36,1.0,4,0.0,
nm10533891,36,1.0,7,0.114338,
nm10533892,36,1.0,6,0.114338,
nm10533894,36,1.0,5,0.114338,
nm10533934,36,1.0,3,0.0,
